name,position,games,points,year
Damaris Johnson,WR,16,41,2014
Daniel Thomas,RB,12,41,2014
Brice Butler,WR,15,40,2014
Victor Cruz,WR,6,40,2014
Dion Sims,WR,14,40,2014
Darrel Young,RB,16,40,2014
Marcel Reece,RB,15,39,2014
Brent Celek,TE,16,38,2014
Vernon Davis,TE,14,37,2014
Clay Harbor,TE,13,37,2014
Dexter McCluster,RB,14,37,2014
Damien Williams,RB,16,37,2014
Brandon Gibson,WR,14,36,2014
Jaron Brown,WR,16,35,2014
Travaris Cadet,RB,15,35,2014
Gavin Escobar,TE,16,35,2014
Marcedes Lewis,TE,8,35,2014
Brandon Lloyd,WR,14,35,2014
Richard Rodgers,TE,16,35,2014
Kyle Rudolph,TE,9,35,2014
Lance Moore,WR,14,34,2014
Levine Toilolo,TE,16,34,2014
Leon Washington,RB,16,34,2014
Paul Richardson,WR,15,33,2014
Jeremy Ross,WR,16,33,2014
De'Anthony Thomas,WR,12,33,2014
Fozzy Whittaker,RB,10,33,2014
Lance Dunbar,RB,16,32,2014
Chase Ford,TE,11,32,2014
Ricardo Lockette,WR,16,32,2014
Austin Seferian-Jenkins,TE,9,32,2014
Eric Ebron,TE,13,31,2014
Derek Hagan,WR,16,31,2014
Cooper Helfet,TE,10,31,2014
Jim Dray,TE,16,30,2014
Josh Gordon,WR,5,30,2014
Chad Henne,QB,3,30,2014
Bruce Miller,RB,16,30,2014
Rhett Ellison,TE,16,29,2014
Bilal Powell,RB,15,29,2014
Bryce Brown,RB,7,28,2014
Ben Watson,TE,16,28,2014
Montee Ball,RB,5,27,2014
Bruce Ellington,WR,13,27,2014
Kenbrell Thompkins,WR,14,27,2014
Danny Amendola,WR,16,26,2014
Marlon Brown,WR,14,26,2014
Garrett Graham,TE,11,26,2014
Rishard Matthews,WR,14,26,2014
Nick Toon,WR,8,26,2014
Kerwynn Williams,RB,5,26,2014
Albert Wilson,WR,12,26,2014
Corey Fuller,WR,16,25,2014
Greg Salas,WR,10,25,2014
Brandon Tate,WR,16,25,2014
Jack Doyle,TE,16,24,2014
Jonathan Grimes,RB,16,24,2014
Silas Redd,RB,15,24,2014
DeAngelo Williams,RB,6,24,2014
Matt Cassel,QB,3,23,2014
Ladarius Green,TE,14,23,2014
Case Keenum,QB,2,23,2014
Ka'Deem Carey,RB,14,22,2014
Chris Givens,WR,14,22,2014
Ryan Lindley,QB,3,22,2014
Knowshon Moreno,RB,3,22,2014
Chris Owusu,WR,8,22,2014
Eric Weems,WR,16,22,2014
Brenton Bersin,WR,15,21,2014
Jacob Tamme,TE,15,21,2014
Ted Ginn,WR,16,20,2014
Peyton Hillis,RB,9,20,2014
Storm Johnson,RB,6,20,2014
Kyle Juszczyk,RB,16,20,2014
Ryan Mallett,QB,3,20,2014
Adam Thielen,WR,16,20,2014
Brandon Weeden,QB,5,20,2014
Mike Williams,WR,9,20,2014
Marquess Wilson,WR,7,20,2014
Joe McKnight,RB,2,19,2014
Christine Michael,RB,10,19,2014
Tony Moeaki,TE,6,19,2014
Brandon Myers,WR,14,19,2014
James Casey,TE,16,18,2014
Ed Dickson,TE,16,18,2014
Crockett Gillmore,TE,15,18,2014
Austin Pettis,WR,9,18,2014
Maurice Jones-Drew,RB,12,17,2014
Matt Hasselbeck,QB,4,17,2014
John Kuhn,RB,16,17,2014
Mike Tolbert,RB,8,17,2014
Donnie Avery,WR,6,16,2014
Gary Barnidge,TE,13,16,2014
Brandon Bolden,RB,16,16,2014
Michael Campanaro,WR,4,16,2014
Jimmy Clausen,QB,4,16,2014
Jonathan Dwyer,RB,2,16,2014
Dontrelle Inman,WR,7,16,2014
Josh Morgan,WR,14,16,2014
Joe Morgan,WR,5,16,2014
Joe Banyard,RB,15,15,2014
Joseph Fauria,TE,7,15,2014
T.J. Graham,WR,12,15,2014
Ryan Griffin,TE,16,15,2014
Robert Hughes,RB,16,15,2014
Zurlon Tipton,RB,6,15,2014
Rex Burkhead,RB,9,14,2014
Virgil Green,TE,13,14,2014
Cory Harkey,TE,16,14,2014
Jamize Olawale,RB,16,14,2014
Anthony Sherman,RB,16,14,2014
Rod Streater,WR,3,14,2014
Brian Tyms,WR,11,14,2014
Orleans Darkwa,RB,11,13,2014
MarQueis Gray,TE,13,13,2014
Marion Grice,RB,10,13,2014
Rob Housler,TE,15,13,2014
Dennis Pitta,TE,3,13,2014
Matt Spaeth,TE,15,13,2014
Vincent Brown,WR,7,12,2014
Chase Coffman,TE,13,12,2014
Jed Collins,RB,16,12,2014
John Conner,RB,12,12,2014
Patrick DiMarco,RB,16,12,2014
Jimmy Garoppolo,QB,6,12,2014
Robert Herron,WR,8,12,2014
Johnny Manziel,QB,5,12,2014
Santana Moss,WR,10,12,2014
Logan Paulsen,WR,16,12,2014
Christian Ponder,QB,2,12,2014
Dante Rosario,RB,16,12,2014
James Wright,WR,11,12,2014
Ronnie Brown,RB,10,11,2014
Derek Carrier,TE,11,11,2014
Chris Gragg,WR,10,11,2014
Junior Hemingway,WR,14,11,2014
Jacoby Jones,WR,16,11,2014
Robert Meachem,WR,11,11,2014
Chris Ogbonnaya,RB,7,11,2014
Darrin Reaves,RB,6,11,2014
Adrien Robinson,TE,16,11,2014
Corey Washington,WR,14,11,2014
Jackie Battle,RB,16,10,2014
Austin Johnson,RB,7,10,2014
Brian Leonhardt,TE,12,10,2014
Denarius Moore,WR,10,10,2014
Kevin Norwood,WR,9,10,2014
Lee Smith,TE,14,10,2014
Chris Thompson,RB,2,10,2014
Derrick Coleman,RB,5,9,2014
C.J. Fiedorowicz,TE,15,9,2014
Cyrus Gray,RB,9,9,2014
Ryan Hewitt,TE,16,9,2014
Josh Huff,WR,12,9,2014
A.J. Jenkins,WR,9,9,2014
David Nelson,WR,6,9,2014
Adrian Peterson,RB,1,9,2014
Zach Sudfeld,TE,16,9,2014
Frank Summers,RB,10,9,2014
Chase Daniel,QB,3,8,2014
DuJuan Harris,RB,15,8,2014
Dwayne Harris,WR,16,8,2014
Nic Jacobs,TE,13,8,2014
Keshawn Martin,WR,16,8,2014
Zach Miller,TE,3,8,2014
Dane Sanzenbacher,WR,10,8,2014
Will Ta'ufo'ou,RB,16,8,2014
Justin Brown,WR,8,7,2014
Mike Brown,WR,5,7,2014
Darren Fells,TE,10,7,2014
Ryan Grant,WR,16,7,2014
Santonio Holmes,WR,9,7,2014
Greg Little,WR,6,7,2014
Erik Lorig,RB,10,7,2014
Cedric Peerman,RB,16,7,2014
Brandon Pettigrew,TE,14,7,2014
Logan Thomas,QB,2,7,2014
George Winn,RB,12,7,2014
Danny Woodhead,RB,3,7,2014
Dri Archer,WR,12,6,2014
Brandon Bostick,TE,13,6,2014
Blaine Gabbert,QB,1,6,2014
Jorvorskie Lane,RB,9,6,2014
Brock Osweiler,QB,4,6,2014
Michael Palmer,TE,15,6,2014
Bear Pascoe,TE,16,6,2014
John Phillips,TE,16,6,2014
Russell Shepard,WR,16,6,2014
Bryan Walters,WR,13,6,2014
James White,RB,3,6,2014
Seyi Ajirotutu,WR,16,5,2014
Andre Caldwell,WR,16,5,2014
Garrett Celek,TE,3,5,2014
James Develin,RB,16,5,2014
Kris Durham,WR,4,5,2014
Marquise Goodwin,WR,10,5,2014
Frankie Hammond,WR,16,5,2014
James Hanna,TE,16,5,2014
Jeff Maehl,WR,8,5,2014
Matt McGloin,QB,1,5,2014
Kevin Ogletree,WR,7,5,2014
Trey Watts,RB,14,5,2014
Michael Cox,RB,4,4,2014
Aaron Dobson,WR,4,4,2014
Tyler Eifert,TE,1,4,2014
Michael Hoomanawanui,TE,16,4,2014
Jerrel Jernigan,WR,2,4,2014
Will Johnson,RB,16,4,2014
Troy Niklas,TE,7,4,2014
Quinton Patton,WR,4,4,2014
Ace Sanders,WR,12,4,2014
Connor Shaw,QB,1,4,2014
Luke Stocker,WR,13,4,2014
Fitzgerald Toussaint,RB,4,4,2014
Brandon Williams,TE,14,4,2014
Tommy Bohanon,RB,4,3,2014
Ryan Broyles,WR,5,3,2014
Jerome Felton,RB,16,3,2014
Mike James,RB,11,3,2014
DeVier Posey,WR,1,3,2014
Alfonso Smith,RB,6,3,2014
Craig Stevens,TE,5,3,2014
Phillip Supernaw,TE,8,3,2014
Ray Agnew,RB,12,2,2014
Jarrett Boykin,WR,13,2,2014
Cameron Brate,TE,5,2,2014
Kevin Brock,TE,14,2,2014
Shaun Draughn,RB,10,2,2014
Demetrius Harris,TE,8,2,2014
Josh Harris,RB,5,2,2014
Gator Hoskins,TE,15,2,2014
Jeff Janis,WR,3,2,2014
Cody Latimer,WR,8,2,2014
Brian Leonard,RB,1,2,2014
Ryan Nassib,QB,4,2,2014
Solomon Patton,WR,13,2,2014
Jay Prosch,RB,16,2,2014
Matt Simms,QB,1,2,2014
Kiero Small,,3,2,2014
Jeremy Stewart,RB,6,2,2014
Devin Street,WR,16,2,2014
Taylor Thompson,TE,3,2,2014
Joe Webb,QB,7,2,2014
Antonio Andrews,RB,4,1,2014
David Ausberry,TE,6,1,2014
Trey Burton,TE,15,1,2014
Jason Campbell,QB,4,1,2014
Josh Cribbs,WR,6,1,2014
Darrius Heyward-Bey,WR,16,1,2014
Henry Hynoski,RB,16,1,2014
LaMichael James,RB,3,1,2014
Marcel Jensen,TE,1,1,2014
Tavarres King,WR,2,1,2014
Vance McDonald,TE,8,1,2014
Matt Moore,QB,2,1,2014
Aldrick Robinson,WR,7,1,2014
Courtney Roby,WR,4,1,2014
Brad Smith,WR,13,1,2014
Micheal Spurlock,WR,1,1,2014
Will Tukuafu,RB,9,1,2014
Damian Williams,WR,3,1,2014
T.J. Yates,QB,1,1,2014
Jared Abbrederis,,0,,2014
D.J. Adams,,0,,2014
Rashaun Allen,,1,,2014
Blake Annen,,5,,2014
Edwin Baker,RB,3,,2014
Vick Ballard,,0,,2014
Brandon Barden,,0,,2014
Matt Barkley,QB,1,,2014
Kenjon Barner,,0,,2014
Phil Bates,,1,,2014
Alex Bayer,,6,,2014
Josh Bellamy,,4,,2014
Tim Benford,,0,,2014
Kapri Bibbs,,0,,2014
Justin Blackmon,,0,,2014
Emory Blake,,0,,2014
Matt Blanchard,,0,,2014
Rob Blanchflower,,0,,2014
Ted Bolser,,0,,2014
Alan Bonner,,0,,2014
Josh Boyce,,1,,2014
Allen Bradford,,1,,2014
Sam Bradford,,0,,2014
Tyler Bray,,0,,2014
Michael Bush,,0,,2014
Jeremy Butler,,0,,2014
LaRon Byrd,,1,,2014
Jake Byrne,,0,,2014
Brelon Chancellor,,0,,2014
Orson Charles,,0,,2014
Jamie Childers,,0,,2014
Kellen Clemens,QB,2,,2014
Asante Cleveland,,6,,2014
Tyler Clutts,RB,16,,2014
Brandon Coleman,,0,,2014
Kain Colter,,0,,2014
Kevin Cone,,0,,2014
Damian Copeland,,0,,2014
Tom Crabtree,,0,,2014
Juron Criner,,0,,2014
B.J. Cunningham,,0,,2014
Justice Cunningham,,0,,2014
B.J. Daniels,,0,,2014
Dominique Davis,,0,,2014
Jace Davis,,0,,2014
Kellen Davis,,6,,2014
Skye Dawson,,0,,2014
Jeff Demps,,0,,2014
Anthony Denham,,4,,2014
Dennis Dixon,,0,,2014
Kevin Dorsey,WR,3,,2014
Tandon Doss,,0,,2014
Reggie Dunn,,0,,2014
Zac Dysert,,0,,2014
Patrick Edwards,,0,,2014
Quincy Enunwa,,1,,2014
Shaquelle Evans,,0,,2014
David Fales,,0,,2014
Tony Fiammetta,,1,,2014
Bennie Fowler,,0,,2014
Tyler Gaffney,,0,,2014
Kendall Gaskins,,0,,2014
Garrett Gilbert,,0,,2014
Alex Gillett,,0,,2014
Mike Gillislee,,0,,2014
Brittan Golden,,0,,2014
Richard Gordon,,5,,2014
Bruce Gradkowski,QB,1,,2014
Ryan Griffin,,0,,2014
Xavier Grimble,,0,,2014
Saalim Hakim,,16,,2014
Cobi Hamilton,,0,,2014
Leonard Hankerson,,1,,2014
Andre Hardy,,0,,2014
Chandler Harnish,,0,,2014
Chris Harper,,0,,2014
Clark Harris,,16,,2014
Travis Harvey,,0,,2014
Micah Hatfield,,0,,2014
Matt Hazel,,0,,2014
Michael Hill,,0,,2014
Stephen Hill,,0,,2014
Caleb Holley,,0,,2014
Emil Igwenagu,,0,,2014
Tarvaris Jackson,QB,1,,2014
Chuck Jacobs,,0,,2014
Greg Jenkins,,0,,2014
David Johnson,TE,14,,2014
Josh Johnson,,0,,2014
Dominique Jones,,1,,2014
Kadeem Jones,,0,,2014
Landry Jones,,0,,2014
Marvin Jones,,0,,2014
T.J. Jones,,0,,2014
Mike Kafka,,0,,2014
Nick Kasa,,0,,2014
G.J. Kinne,,0,,2014
Travis Labhart,,0,,2014
Ryan Lankford,,0,,2014
Marcus Lattimore,,0,,2014
Mike Leach,,16,,2014
Alec Lemon,,0,,2014
Josh Lenz,,0,,2014
Lance Lewis,,0,,2014
Zach Line,,1,,2014
Arthur Lynch,,0,,2014
Elbert Mack,,8,,2014
Mario Manningham,,0,,2014
Freddie Martino,,1,,2014
A.J. McCarron,,0,,2014
Onterio McCalebb,,1,,2014
Anthony McCoy,,0,,2014
Luke McCown,,16,,2014
Marvin McNutt,,0,,2014
Trey Millard,,0,,2014
Zach Miller,,0,,2014
Keavon Milton,,1,,2014
T.J. Moe,,0,,2014
Ifeanyi Momah,,0,,2014
Kellen Moore,,0,,2014
Marlon Moore,,13,,2014
Stephen Morris,,0,,2014
Derek Moye,,0,,2014
Matthew Mulligan,,4,,2014
Jake Murphy,,0,,2014
Will Murphy,,0,,2014
Aaron Murray,,0,,2014
Jordan Norwood,,0,,2014
Uzoma Nwachukwu,,0,,2014
Emmanuel Ogbuehi,,0,,2014
Fendi Onobun,,0,,2014
Toben Opurum,,0,,2014
Dan Orlovsky,,0,,2014
Kassim Osgood,,13,,2014
Ryan Otten,,0,,2014
Montell Owens,,6,,2014
Eric Page,,0,,2014
Jordan Palmer,QB,1,,2014
Nathan Palmer,,0,,2014
Tobais Palmer,,0,,2014
Chris Pantale,,5,,2014
Jalen Parmele,RB,1,,2014
David Paulson,,0,,2014
Isaiah Pead,,0,,2014
Senorise Perry,RB,16,,2014
De'Andre Presley,WR,4,,2014
Lonnie Pryor,,0,,2014
Bernard Reedy,,0,,2014
Tevin Reese,,0,,2014
Allen Reisner,,0,,2014
Sean Renfree,,0,,2014
Jerry Rice,,0,,2014
Daryl Richardson,,0,,2014
Rico Richardson,,1,,2014
Gerrell Robinson,,3,,2014
Evan Rodriguez,,1,,2014
Naaman Roosevelt,,0,,2014
Rashad Ross,,4,,2014
Weslye Saunders,,1,,2014
Tom Savage,QB,2,,2014
Adam Schiltz,,0,,2014
Lache Seastrunk,,0,,2014
Kory Sheets,,0,,2014
Mickey Shuler,,3,,2014
Matthew Slater,,16,,2014
Nathan Slaughter,,0,,2014
Brad Smelley,,0,,2014
Alex Smith,,2,,2014
Jerome Smith,,1,,2014
Michael Smith,,0,,2014
Rodney Smith,,4,,2014
Willie Snead,,0,,2014
Nate Solder,,16,,2014
Brad Sorensen,,0,,2014
Ryan Spadola,,0,,2014
Josh Stewart,,0,,2014
Jake Stoneburner,,0,,2014
Tommy Streeter,,2,,2014
Julian Talley,,2,,2014
Alex Tanney,,0,,2014
Phillip Tanner,,2,,2014
Ryan Taylor,,14,,2014
Tyrod Taylor,QB,1,,2014
Tyler Thigpen,,0,,2014
Deonte Thompson,,1,,2014
Jordan Thompson,,2,,2014
Matthew Tucker,,0,,2014
Jeff Tuel,,0,,2014
Dustin Vaughan,,0,,2014
Justin Veltung,,0,,2014
Keith Wenning,,0,,2014
Griff Whalen,WR,10,,2014
Myles White,,0,,2014
Nikita Whitlock,,0,,2014
James Wilder,,0,,2014
Dominique Williams,,0,,2014
Fred Williams,,0,,2014
Kyle Williams,,0,,2014
Michael Williams,,0,,2014
David Wilson,,0,,2014
George Wilson,,16,,2014
Ronnie Wingo,,0,,2014
Glenn Winston,,5,,2014
Cierre Wood,,0,,2014
Devon Wylie,,0,,2014
Will Yeatman,,0,,2014
Michael Zordich,,0,,2014
Pat O'Donnell,WR,16,-1,2014
Jalen Saunders,WR,15,-1,2014
Chris Williams,WR,3,-1,2014
Isaiah Burse,,12,-2,2014
Matt Flynn,QB,7,-2,2014
Tauren Poole,RB,3,-2,2014
Walt Powell,,4,-2,2014
Matt Schaub,QB,11,-4,2014
